memory_total,q,s1x,s1y,s1z,s2x,s2y,s2z,sxsid
0.038142707,3.999970658,-2.16E-06,4.06E-06,0.000113749,0.388481441,0.094609477,0.007377887,2019
0.07889878,4.000714109,-0.017812654,-0.024553136,0.798811251,-0.395722098,0.057152577,0.011232949,2020
0.026699435,4.000515694,0.654803913,0.458813588,0.002638653,0.118871084,0.299202624,0.237371518,2021
0.025091835,4.000373174,-0.259647256,0.755743643,0.023850039,-0.243487956,0.245070233,0.201519279,2022
0.025975935,4.000356747,-0.772756822,-0.199940194,0.045821811,-0.298542063,-0.077475537,0.254690783,2023
0.025029654,4.000140785,0.021970896,0.023240876,-0.799070481,0.090125723,-0.389713572,-0.000856066,2024
0.038111831,4.000139951,-6.25E-07,4.98E-06,-1.63E-05,-0.291473221,0.273890701,0.001330378,2025
0.078597467,4.000590933,0.035882683,-0.01752997,0.798598301,0.113256591,-0.383460904,0.008166422,2026
0.025510117,4.000176391,-0.7961001,-0.045855371,0.05956778,-0.320525347,0.090594349,0.221506427,2027
0.024423364,4.000383476,0.101877776,0.789464232,0.075292723,0.332477849,-0.185110104,-0.123377386,2028
0.025055697,4.000276172,-0.005942671,0.027385105,-0.799058491,0.359890358,-0.174520079,0.001167468,2029
0.038112661,4.00006083,3.67E-06,-6.00E-06,7.84E-05,-0.070308228,-0.393638445,0.003693594,2030
0.078754916,3.999777667,-0.018599501,0.030061242,0.799049246,0.177382238,0.358237302,0.012004184,2031
0.024264398,4.000034721,0.346237457,0.710828269,0.11857392,0.052767905,-0.329796309,-0.220029386,2032
0.026468112,4.000615508,-0.79495918,0.035860999,0.076935635,0.296082758,-0.218139248,-0.157372629,2033
0.025429359,4.000403268,-0.626604478,-0.494513435,0.048899559,0.053196745,-0.354653417,0.17724857,2034
0.02502835,4.000088202,0.010453807,0.028833068,-0.799207293,0.234120003,-0.324326668,-0.000108021,2035
0.037137743,3.999712075,9.35E-07,1.61E-06,0.000104639,-8.52E-07,-7.79E-07,-0.400062228,2036
0.025288471,4.000097551,0.310251058,-0.736580303,0.023571395,0.126060016,-0.176772424,-0.336027068,2037
0.023804421,4.000200656,0.463245811,-0.647747432,0.070990018,0.148490346,-0.154007346,-0.337990093,2038
0.024849893,4.000122208,-0.419066247,0.678649371,0.054748916,-0.14050627,0.174337621,-0.331446248,2039
0.024829811,4.000175005,5.08E-08,1.42E-06,-0.79969458,3.60E-07,7.97E-08,-0.399982636,2040
0.039549054,3.999413754,-7.11E-06,-1.35E-05,0.000233436,0.072834579,-0.527723443,0.596152802,2041
0.083836152,3.99903847,-0.075318267,0.020035347,0.795931513,-0.290571165,0.446799439,0.595833101,2042
0.02504071,3.999574397,-0.710496595,0.339896753,0.137828849,0.746280754,-0.108151339,0.265546211,2043
0.024415008,3.99914896,0.216445309,-0.752962796,0.159921453,-0.33232966,0.694419706,0.215971202,2044
0.029428587,3.999606636,-0.726768038,0.327528598,0.061986542,0.59684945,-0.412653912,0.335758288,2045
0.025290123,3.998642146,-0.004336224,-0.041567236,-0.798657187,-0.433763385,0.347765764,0.574351336,2046
0.03954683,3.998934248,6.14E-06,2.45E-06,0.000147435,0.24990139,0.420820541,0.632087426,2047
0.025975469,3.999340846,0.506851468,-0.617378526,0.036220081,0.167122467,-0.162407251,0.764830599,2048
0.026049471,3.999637756,0.215917154,-0.765188042,0.084464317,-0.26994496,0.68866131,0.303475132,2049
0.024999776,3.999030994,0.016000666,-0.025131857,-0.799302044,-0.355353103,-0.333993852,0.633589163,2050
0.039468416,3.999147387,-1.73E-05,2.14E-05,6.94E-05,-0.47570273,0.237403974,0.596942722,2051
0.024393786,3.999514563,-0.306340658,0.735136847,0.071500497,0.5817034,0.103383882,0.538827072,2052
0.026734575,3.999348315,-0.730542331,0.322967106,0.037577904,-0.183946637,0.16576371,0.760194712,2053
0.024142974,3.999568075,-0.632293898,-0.456429391,0.176257818,-0.069945692,0.715196284,0.350510125,2054
0.025088054,3.998762348,0.014742181,-0.02120644,-0.79948199,-0.342278697,-0.349890488,0.632103333,2055
0.036612053,3.999267161,6.69E-06,-2.62E-05,0.000231207,0.306960325,-0.472642486,-0.567101274,2056
0.025743977,3.999299572,-0.655798194,0.457365267,0.018528065,-0.74888115,-0.074343212,-0.269910212,2057
0.026069585,3.999431185,0.495234795,-0.627624721,0.017396462,0.674360569,0.099685846,-0.417980448,2058
0.024293688,3.999281829,0.049388738,0.00471701,-0.7983517,-0.402594534,-0.303316878,-0.620690266,2059
0.036688368,3.999466478,1.21E-05,2.02E-05,0.000187083,0.248707904,0.443227046,-0.617562332,2060
0.02093774,3.999157689,-0.29981214,0.72810391,0.139639959,0.272101308,0.011021808,-0.751661334,2061
0.024203782,3.999000617,-0.046860201,-0.015072734,-0.798447593,0.280824166,0.427020199,-0.614790358,2062
0.036528788,3.999305784,-1.85E-05,5.44E-06,0.000187246,-0.523958249,0.01232841,-0.603819294,2063
0.025173519,3.999742215,-0.774505872,0.194076924,0.041965642,-0.182714691,0.517020848,-0.58212019,2064
0.025017924,3.999167946,-0.754704231,0.25470167,0.070631846,-0.293175788,-0.512437064,-0.539236901,2065
0.024030566,3.999964462,0.779310511,0.134688443,0.117247327,-0.049082239,-0.061080569,-0.79573653,2066
0.024438142,3.999008876,-0.046363177,0.008923638,-0.798536616,0.502175166,0.092118246,-0.615308324,2067
0.037929042,3.998843904,4.62E-06,-6.79E-06,-2.38E-05,0.065541452,-0.796829755,0.005031649,2068
0.026230745,3.999750841,-0.794184078,-0.092161094,-0.00075665,-0.643858476,0.252303658,0.401347438,2069
0.027088657,3.999736633,0.450668817,-0.660288528,-0.018484557,0.645027046,-0.208321993,0.424248753,2070
0.024190889,3.999758295,0.04820121,0.04100046,-0.797250059,0.131010129,-0.789131232,-0.002993193,2071
0.038030724,3.999675566,1.80E-05,-1.06E-07,0.000191388,0.714993611,0.355985596,0.039278212,2072
0.024563692,3.999795535,-0.058990895,0.790464927,0.104855714,-0.521683378,-0.578907743,-0.180327889,2073
0.022917237,4.000047866,-0.732884775,0.256452823,0.190604395,0.581770467,0.335950715,-0.433749661,2074
0.02426703,3.999150278,0.118902244,0.781794295,0.118857138,-0.048288923,-0.653670847,-0.457890906,2075
0.024640301,3.99890827,-0.0548825,-0.008125046,-0.79783093,0.471945889,0.645624533,-0.002800211,2076
0.038065832,3.999825693,-1.66E-05,1.89E-05,0.000159792,-0.74206043,0.298419086,0.012122041,2077
0.079107107,3.999354618,0.016071179,0.064822386,0.796760067,0.766190852,0.222694981,0.054842456,2078
0.028450079,3.999856567,0.764417268,-0.229853901,0.045251153,-0.2322184,0.764962512,-0.025279853,2079
0.026412965,3.999073114,0.444067066,0.662686431,0.056324319,-0.715038751,0.352761815,0.05914022,2080
0.025180962,3.999020474,0.135439599,-0.781216404,0.104261708,0.238535401,0.680826473,-0.344589326,2081
0.024564761,3.998479175,0.035523377,-0.025487716,-0.798625205,-0.783808736,-0.156939094,0.008260852,2082
